task_id,task_name,video_id,split,official_subset,recipe_type,video_url,roi_start,roi_end,duration
11,PolishCar,QzavBEHTZ_Y,train,training,11,https://www.youtube.com/embed/QzavBEHTZ_Y,16.377185608888883,129.20145121019627,130.147844
11,PolishCar,UgoGgCn7xsE,train,training,11,https://www.youtube.com/embed/UgoGgCn7xsE,56.14927804460405,80.36171914615383,98.522267
11,PolishCar,V885w29UBHo,train,training,11,https://www.youtube.com/embed/V885w29UBHo,0.0,25.715514623693508,26.470744
11,PolishCar,XEScEILRCtk,train,training,11,https://www.youtube.com/embed/XEScEILRCtk,8.294978761467817,58.048333,58.048333
11,PolishCar,XMR3fE13mZI,train,training,11,https://www.youtube.com/embed/XMR3fE13mZI,10.039362663691051,164.2332503311454,217.849611
11,PolishCar,Yn_VdNFUBFk,train,training,11,https://www.youtube.com/embed/Yn_VdNFUBFk,37.087927187185656,162.91728386425513,220.241267
11,PolishCar,ZXFd5ktuRwo,train,training,11,https://www.youtube.com/embed/ZXFd5ktuRwo,23.250455564034162,113.46236109547941,114.567256
11,PolishCar,ZgUzScW8trk,train,training,11,https://www.youtube.com/embed/ZgUzScW8trk,47.926677865872755,181.62804090527737,186.572333
11,PolishCar,Zp9OXXLbCw0,train,training,11,https://www.youtube.com/embed/Zp9OXXLbCw0,25.209907778811598,183.89327717607483,213.902222
11,PolishCar,_5qYC5nmwmU,train,training,11,https://www.youtube.com/embed/_5qYC5nmwmU,37.707906991365796,102.05572632016852,107.136867
11,PolishCar,a-Zl8v9cYPk,train,training,11,https://www.youtube.com/embed/a-Zl8v9cYPk,32.084547776893245,145.50787677267263,162.4468
11,PolishCar,aKbNXWjPO8E,train,training,11,https://www.youtube.com/embed/aKbNXWjPO8E,0.0,169.9651419410025,171.78
11,PolishCar,byRA0lCXpzg,train,training,11,https://www.youtube.com/embed/byRA0lCXpzg,50.2161595699331,160.2117998153958,189.730244
11,PolishCar,d3qOKnhlEcc,train,training,11,https://www.youtube.com/embed/d3qOKnhlEcc,43.74382047439348,111.26689916891276,123.135411
11,PolishCar,dUlMrmWpsEM,train,training,11,https://www.youtube.com/embed/dUlMrmWpsEM,45.785332398454315,114.72728038087703,175.984033
11,PolishCar,dvFGf0AxSKw,train,training,11,https://www.youtube.com/embed/dvFGf0AxSKw,2.2549196357769126,150.07313707601645,155.457589
11,PolishCar,eJ1SRuxBjn8,train,training,11,https://www.youtube.com/embed/eJ1SRuxBjn8,15.260113707383027,199.34299212051184,227.253333
11,PolishCar,fBm69V53Ro0,train,training,11,https://www.youtube.com/embed/fBm69V53Ro0,6.851670033026236,103.607433,103.607433
11,PolishCar,fWtz1XHW4eI,train,training,11,https://www.youtube.com/embed/fWtz1XHW4eI,25.43565472638911,104.2492374797318,106.161622
11,PolishCar,ggO4G0iEcnk,train,training,11,https://www.youtube.com/embed/ggO4G0iEcnk,43.23119693580266,184.12791970553366,231.41
11,PolishCar,gjuVCqnS8Nw,train,training,11,https://www.youtube.com/embed/gjuVCqnS8Nw,0.0,201.920722,201.920722
11,PolishCar,iUR0rVc4Sis,train,training,11,https://www.youtube.com/embed/iUR0rVc4Sis,64.5538982436907,126.86085639702979,149.908022
11,PolishCar,jSjvuTl0_lc,train,training,11,https://www.youtube.com/embed/jSjvuTl0_lc,6.680015953517444,77.99704707018833,103.141667
11,PolishCar,jfeXJMqNQR0,train,training,11,https://www.youtube.com/embed/jfeXJMqNQR0,44.300837927765635,95.21250909074475,115.286667
11,PolishCar,lEz6XEBywiQ,train,training,11,https://www.youtube.com/embed/lEz6XEBywiQ,14.76614189906827,227.0942627614814,238.608244
11,PolishCar,lyAWtyRTEe4,train,training,11,https://www.youtube.com/embed/lyAWtyRTEe4,46.647011232250755,157.5580248291642,176.564533
11,PolishCar,m75OG3j8wU0,train,training,11,https://www.youtube.com/embed/m75OG3j8wU0,1.4462221026250859,154.807433,154.807433
11,PolishCar,nnQ0NsM5brY,train,training,11,https://www.youtube.com/embed/nnQ0NsM5brY,0.0,88.39560847171587,104.907744
11,PolishCar,oaDqs515Cus,train,training,11,https://www.youtube.com/embed/oaDqs515Cus,10.135194641135376,110.62555477875696,124.807256
11,PolishCar,s7kOmazIKMc,train,training,11,https://www.youtube.com/embed/s7kOmazIKMc,25.28648970682499,80.3840896538479,111.293233
11,PolishCar,sCwfcAEgvtw,train,training,11,https://www.youtube.com/embed/sCwfcAEgvtw,41.72285703121942,116.76740827212285,147.585
11,PolishCar,sMcgyyjAy7U,train,training,11,https://www.youtube.com/embed/sMcgyyjAy7U,33.047283439237475,199.7359668297255,220.728333
11,PolishCar,t7FW9r6hars,train,training,11,https://www.youtube.com/embed/t7FW9r6hars,15.685095495706197,55.72447966233298,70.449333
11,PolishCar,tbpMZPw17o0,train,training,11,https://www.youtube.com/embed/tbpMZPw17o0,22.24633644571452,105.17461225026096,120.813333
11,PolishCar,tgIs_eqt6XU,train,training,11,https://www.youtube.com/embed/tgIs_eqt6XU,48.06454652420061,198.08165448896892,208.329422
11,PolishCar,uKbaXVhvMxE,train,training,11,https://www.youtube.com/embed/uKbaXVhvMxE,35.017980280896765,176.6667943227901,209.049244
11,PolishCar,uclwUxUV6NI,train,training,11,https://www.youtube.com/embed/uclwUxUV6NI,25.936941374565748,75.56120841710893,75.766711
11,PolishCar,xF24T5vHyF4,train,training,11,https://www.youtube.com/embed/xF24T5vHyF4,0.0,98.3365,98.3365
11,PolishCar,x_ETanY8jug,train,training,11,https://www.youtube.com/embed/x_ETanY8jug,7.751180517867638,143.81052934992016,160.055
11,PolishCar,yia4uz5F0_8,train,training,11,https://www.youtube.com/embed/yia4uz5F0_8,54.51896864916151,174.70872004328132,229.088067
11,PolishCar,zTusZcN2nHg,train,training,11,https://www.youtube.com/embed/zTusZcN2nHg,0.0,56.49982948886127,69.404444
11,PolishCar,O5zFka8hOyA,val,training,11,https://www.youtube.com/embed/O5zFka8hOyA,25.225114518814483,63.4978726686259,64.319267
11,PolishCar,TVkPpFZx9uI,val,training,11,https://www.youtube.com/embed/TVkPpFZx9uI,28.992255369232087,48.83325835905663,53.289789
11,PolishCar,ajRdpDWHl4Y,val,training,11,https://www.youtube.com/embed/ajRdpDWHl4Y,9.16202132821606,65.17155755725781,69.2419
11,PolishCar,q6M5rWJmtZs,val,training,11,https://www.youtube.com/embed/q6M5rWJmtZs,1.5027921961905726,192.25170232962023,201.920722
11,PolishCar,rIK3Dcg09gk,val,training,11,https://www.youtube.com/embed/rIK3Dcg09gk,29.328401220579032,97.82726635357848,108.855144
12,FuelCar,6kV5nIlvPTM,test,testing,12,https://www.youtube.com/embed/6kV5nIlvPTM,23.03182592890882,109.20912079002215,126.596667
12,FuelCar,Fm0b_tGt7kU,test,testing,12,https://www.youtube.com/embed/Fm0b_tGt7kU,0.0,43.71497992961287,224.256667
12,FuelCar,Fsd5uhSvb1g,test,testing,12,https://www.youtube.com/embed/Fsd5uhSvb1g,33.090191389838175,44.8550273741702,94.737
12,FuelCar,I1NcRRWK7lw,test,testing,12,https://www.youtube.com/embed/I1NcRRWK7lw,24.719054545384136,221.17943260900006,230.736689
12,FuelCar,K1LQXdwJQ9M,test,testing,12,https://www.youtube.com/embed/K1LQXdwJQ9M,21.23712821517099,49.78221254740344,88.932422
12,FuelCar,LtHKn_jDy00,test,testing,12,https://www.youtube.com/embed/LtHKn_jDy00,24.240445236510734,55.42296487852774,111.850511
12,FuelCar,PKPic7W0oF8,test,testing,12,https://www.youtube.com/embed/PKPic7W0oF8,20.074630751750107,155.1241523087527,166.417411
12,FuelCar,RPV2czlat80,test,testing,12,https://www.youtube.com/embed/RPV2czlat80,129.46159661876052,223.631378,223.631378
12,FuelCar,TrTTiGNKess,test,testing,12,https://www.youtube.com/embed/TrTTiGNKess,31.82051325996361,61.35512951843624,108.019222
12,FuelCar,eGLtp0eK4SI,test,testing,12,https://www.youtube.com/embed/eGLtp0eK4SI,26.18567838522547,136.48026924297795,148.421667
12,FuelCar,fwetL_kn7gc,test,testing,12,https://www.youtube.com/embed/fwetL_kn7gc,25.534346735938268,46.86431360203247,80.085622
12,FuelCar,hboyFbDrrXw,test,testing,12,https://www.youtube.com/embed/hboyFbDrrXw,51.14033225228989,74.87987787679332,109.714278
12,FuelCar,lyd7wO5pIrw,test,testing,12,https://www.youtube.com/embed/lyd7wO5pIrw,14.334359287212195,139.57916525718161,146.332144
12,FuelCar,u4pXtFOU6eY,test,testing,12,https://www.youtube.com/embed/u4pXtFOU6eY,39.65096872246132,167.21176825835394,168.668333
12,FuelCar,uMM0lRfX6YI,test,testing,12,https://www.youtube.com/embed/uMM0lRfX6YI,0.0,27.95463540009049,36.757178
12,FuelCar,2MA-GpL6lnM,train,training,12,https://www.youtube.com/embed/2MA-GpL6lnM,0.0,214.00876308408644,227.694867
12,FuelCar,3kLmNYaHh0w,train,training,12,https://www.youtube.com/embed/3kLmNYaHh0w,25.165732425831422,57.09897956662971,72.723333
12,FuelCar,3y_J7fg03fA,train,training,12,https://www.youtube.com/embed/3y_J7fg03fA,12.845446317252373,35.17968173055099,60.65
12,FuelCar,4AEFabYI1Do,train,training,12,https://www.youtube.com/embed/4AEFabYI1Do,1.6047072012930421,210.256667,210.256667
12,FuelCar,5PIPcvLnZjw,train,training,12,https://www.youtube.com/embed/5PIPcvLnZjw,103.41208387534039,154.9,154.9
12,FuelCar,5XLY87zaot4,train,training,12,https://www.youtube.com/embed/5XLY87zaot4,21.668486960539727,89.63670153697518,99.985122
12,FuelCar,67fvRvZex64,train,training,12,https://www.youtube.com/embed/67fvRvZex64,28.937572307051358,74.64527730613486,134.304211
12,FuelCar,6riCgS07bdM,train,training,12,https://www.youtube.com/embed/6riCgS07bdM,32.122748750257294,72.66427859036077,99.265833
12,FuelCar,87nESrIfpr8,train,training,12,https://www.youtube.com/embed/87nESrIfpr8,0.0,178.654322,178.654322
12,FuelCar,8gOWIAh6wE4,train,training,12,https://www.youtube.com/embed/8gOWIAh6wE4,0.0,141.64388649070673,148.281667
12,FuelCar,9493P4D7AMg,train,training,12,https://www.youtube.com/embed/9493P4D7AMg,55.61477535904883,101.29128958998972,103.746756
12,FuelCar,A2s89f8r6yE,train,training,12,https://www.youtube.com/embed/A2s89f8r6yE,60.187440069443156,137.91789597219048,176.007256
12,FuelCar,ALfILq4uzDI,train,training,12,https://www.youtube.com/embed/ALfILq4uzDI,50.94752713303876,86.65783353818654,108.855
12,FuelCar,D27LamCDMrY,train,training,12,https://www.youtube.com/embed/D27LamCDMrY,10.625371339881987,53.20472766652454,54.775
12,FuelCar,HS1aGWA10GI,train,training,12,https://www.youtube.com/embed/HS1aGWA10GI,12.168859022717937,90.17641126156755,115.844344
12,FuelCar,Hnf387ay4AI,train,training,12,https://www.youtube.com/embed/Hnf387ay4AI,49.132792878608925,94.27317833208008,199.947022
12,FuelCar,ItnVnncT0xw,train,training,12,https://www.youtube.com/embed/ItnVnncT0xw,24.607196550700273,82.22519983263629,92.438333
12,FuelCar,JIVhgnEDpGQ,train,training,12,https://www.youtube.com/embed/JIVhgnEDpGQ,15.712868027944438,206.01718940800583,238.375
12,FuelCar,JJKduL6qIOI,train,training,12,https://www.youtube.com/embed/JJKduL6qIOI,48.83746861550982,85.02990505785229,94.598089
12,FuelCar,NZ_5TD0l_WA,train,training,12,https://www.youtube.com/embed/NZ_5TD0l_WA,0.0,75.75413159299244,89.42
12,FuelCar,QWhRrY2wNSE,train,training,12,https://www.youtube.com/embed/QWhRrY2wNSE,0.0,16.678699525326625,16.950567
12,FuelCar,QZ8t2dUCZxc,train,training,12,https://www.youtube.com/embed/QZ8t2dUCZxc,18.2172772290971,77.45887750081455,91.3
12,FuelCar,RG92i7GngXE,train,training,12,https://www.youtube.com/embed/RG92i7GngXE,9.636232756494465,29.061699935614325,42.05
12,FuelCar,SbGERbfas_Y,train,training,12,https://www.youtube.com/embed/SbGERbfas_Y,54.63311271154192,94.94736839057651,127.245
12,FuelCar,SgKsi4cW3nw,train,training,12,https://www.youtube.com/embed/SgKsi4cW3nw,21.46802117424356,58.72366084153415,66.733333
12,FuelCar,T6Q4gfW3r5s,train,training,12,https://www.youtube.com/embed/T6Q4gfW3r5s,2.6006118807868175,123.6727432790219,127.7794
12,FuelCar,T6VKxmUPb3g,train,training,12,https://www.youtube.com/embed/T6VKxmUPb3g,8.128190044409495,68.05898986107904,80.386667
12,FuelCar,THqrwNWxO5I,train,training,12,https://www.youtube.com/embed/THqrwNWxO5I,4.592341918703319,77.49075541335027,220.496667
12,FuelCar,UzaTG2OhrLc,train,training,12,https://www.youtube.com/embed/UzaTG2OhrLc,71.19099105576139,155.53733365768156,180.255
12,FuelCar,WAsXUOV7hwE,train,training,12,https://www.youtube.com/embed/WAsXUOV7hwE,0.0,46.881078,46.881078
12,FuelCar,Ykl2PH2B-tM,train,training,12,https://www.youtube.com/embed/Ykl2PH2B-tM,2.6207220154442323,79.2909434530969,92.066667
12,FuelCar,ZNBD5s7Ia-4,train,training,12,https://www.youtube.com/embed/ZNBD5s7Ia-4,5.417059559377318,47.135249431681615,61.81
12,FuelCar,ZUC54AY-Qc4,train,training,12,https://www.youtube.com/embed/ZUC54AY-Qc4,22.19808117224505,90.95994576684228,105.441667
12,FuelCar,_nR_BCeWKcA,train,training,12,https://www.youtube.com/embed/_nR_BCeWKcA,13.856491474820688,46.15956024863009,57.771244
12,FuelCar,cVPiFoHPFS8,train,training,12,https://www.youtube.com/embed/cVPiFoHPFS8,6.670167370433603,31.46085455263204,35.92
12,FuelCar,dHnmCyJzqMY,train,training,12,https://www.youtube.com/embed/dHnmCyJzqMY,20.78894338494971,79.21950124972861,121.672556
12,FuelCar,f-iHAg7oAg4,train,training,12,https://www.youtube.com/embed/f-iHAg7oAg4,27.53813070533989,38.38086767117056,58.745
12,FuelCar,gEvx4s0MoyQ,train,training,12,https://www.youtube.com/embed/gEvx4s0MoyQ,0.9278806092883531,76.06567286562405,95.410789
12,FuelCar,gKwYmOynsdg,train,training,12,https://www.youtube.com/embed/gKwYmOynsdg,24.648043086882094,89.28929015073771,91.091667
12,FuelCar,h1vSGB13k7E,train,training,12,https://www.youtube.com/embed/h1vSGB13k7E,48.434686723816114,184.551667,184.551667
12,FuelCar,i9xcFIeEgyM,train,training,12,https://www.youtube.com/embed/i9xcFIeEgyM,9.801123622210854,32.49109611591295,47.391667
12,FuelCar,m39pEfEg13E,train,training,12,https://www.youtube.com/embed/m39pEfEg13E,12.336158849263098,29.616200892656707,57.445
12,FuelCar,os84qVnfpSs,train,training,12,https://www.youtube.com/embed/os84qVnfpSs,16.681690848157324,51.79472581279005,63.251156
12,FuelCar,piajlE3zwe4,train,training,12,https://www.youtube.com/embed/piajlE3zwe4,13.69048319528353,52.67852272020594,63.251156
12,FuelCar,qXd9Zto38Ms,train,training,12,https://www.youtube.com/embed/qXd9Zto38Ms,25.23843158010433,52.743125950129574,95.712644
12,FuelCar,rOIfcfBca2k,train,training,12,https://www.youtube.com/embed/rOIfcfBca2k,27.53778385151117,115.565711,115.565711
12,FuelCar,rQzFSJZhHbc,train,training,12,https://www.youtube.com/embed/rQzFSJZhHbc,6.366200976900284,48.455262577675605,61.23
12,FuelCar,tuZxFL9cGkI,train,training,12,https://www.youtube.com/embed/tuZxFL9cGkI,9.734894059018021,70.63639882180712,80.386667
12,FuelCar,vEPjeVW6rN8,train,training,12,https://www.youtube.com/embed/vEPjeVW6rN8,1.8512871844159777,67.8901862120934,74.093333
12,FuelCar,vGl3-6WMPz8,train,training,12,https://www.youtube.com/embed/vGl3-6WMPz8,0.0,204.613333,204.613333
12,FuelCar,yk4yE_TawLM,train,training,12,https://www.youtube.com/embed/yk4yE_TawLM,7.699311201330291,143.71566194614277,164.558333
12,FuelCar,zbWml2h-fVI,train,training,12,https://www.youtube.com/embed/zbWml2h-fVI,17.426929452892672,51.53782373515426,81.013333
12,FuelCar,8QXHzDn_IjQ,val,training,12,https://www.youtube.com/embed/8QXHzDn_IjQ,10.349378288257537,52.63584093917711,98.081078
12,FuelCar,HUYeEIaUvHc,val,training,12,https://www.youtube.com/embed/HUYeEIaUvHc,13.583179897344989,51.25498031517343,82.523333
12,FuelCar,_1_dgZ4-Ldw,val,training,12,https://www.youtube.com/embed/_1_dgZ4-Ldw,43.497609404277135,211.3580897441606,218.174689
12,FuelCar,s7bi6k6KGJw,val,training,12,https://www.youtube.com/embed/s7bi6k6KGJw,72.63011638282347,132.4028359654683,185.898333
12,FuelCar,x94NZYlB5CQ,val,training,12,https://www.youtube.com/embed/x94NZYlB5CQ,23.331074547989143,73.8255533625124,74.976667
13,ChangeCarTire,0kfJ7Lu4tvo,test,testing,13,https://www.youtube.com/embed/0kfJ7Lu4tvo,47.388677600197646,177.60942167600382,221.495144
13,ChangeCarTire,2zotExfGG1Y,test,testing,13,https://www.youtube.com/embed/2zotExfGG1Y,0.0,169.991667,169.991667
13,ChangeCarTire,8bTwFCo88OY,test,testing,13,https://www.youtube.com/embed/8bTwFCo88OY,24.303032800484765,196.556911,196.556911
13,ChangeCarTire,9ml8KZJnO7k,test,testing,13,https://www.youtube.com/embed/9ml8KZJnO7k,49.35747114880498,189.20606784833538,226.278333
13,ChangeCarTire,BXyWeldiyjY,test,testing,13,https://www.youtube.com/embed/BXyWeldiyjY,0.0,166.2188283068283,210.511667
13,ChangeCarTire,L1ysBppH9ok,test,testing,13,https://www.youtube.com/embed/L1ysBppH9ok,17.26279371193912,141.34724668906088,159.091667
13,ChangeCarTire,V71WXsgL50s,test,testing,13,https://www.youtube.com/embed/V71WXsgL50s,21.962821242803194,120.185,120.185
13,ChangeCarTire,b6n8FoLr59g,test,testing,13,https://www.youtube.com/embed/b6n8FoLr59g,56.37536497981485,128.034822,128.034822
13,ChangeCarTire,dQ0xFgUJsuk,test,testing,13,https://www.youtube.com/embed/dQ0xFgUJsuk,0.0,148.55796465179372,175.796667
13,ChangeCarTire,eluWk3cLGHg,test,testing,13,https://www.youtube.com/embed/eluWk3cLGHg,53.38895242112637,101.59885709696306,131.633333
13,ChangeCarTire,etXFPVPS74Y,test,testing,13,https://www.youtube.com/embed/etXFPVPS74Y,32.107965360631866,154.43862744148052,192.7024
13,ChangeCarTire,fFMffcO7wak,test,testing,13,https://www.youtube.com/embed/fFMffcO7wak,90.43823454234875,131.332056,131.332056
13,ChangeCarTire,kDKIxG8qC10,test,testing,13,https://www.youtube.com/embed/kDKIxG8qC10,6.222231937677243,118.09629603450941,133.073556
13,ChangeCarTire,mHzbLXDzT6s,test,testing,13,https://www.youtube.com/embed/mHzbLXDzT6s,0.0,205.3700715037851,210.556667
13,ChangeCarTire,mwaNrROc_sE,test,testing,13,https://www.youtube.com/embed/mwaNrROc_sE,59.24136468182536,120.26422261730721,168.535
13,ChangeCarTire,u92u-8cYUT4,test,testing,13,https://www.youtube.com/embed/u92u-8cYUT4,15.887407850584047,35.533661319933096,99.451056
13,ChangeCarTire,ud-_6yxlzZY,test,testing,13,https://www.youtube.com/embed/ud-_6yxlzZY,17.19194963797604,57.235551081291824,69.079356
13,ChangeCarTire,0KyCovJPf4Y,train,training,13,https://www.youtube.com/embed/0KyCovJPf4Y,23.923376443795078,75.60436459843599,85.68
13,ChangeCarTire,2c9Zq9YqIAA,train,training,13,https://www.youtube.com/embed/2c9Zq9YqIAA,0.0,173.99527973659406,192.330878
13,ChangeCarTire,37yI9BfEXN8,train,training,13,https://www.youtube.com/embed/37yI9BfEXN8,43.715727200466205,79.00229403646709,183.321533
13,ChangeCarTire,4XUBiNEetc4,train,training,13,https://www.youtube.com/embed/4XUBiNEetc4,36.82445688683933,145.47060799802537,168.042811
13,ChangeCarTire,5cTe9aFwBEI,train,training,13,https://www.youtube.com/embed/5cTe9aFwBEI,19.9091767392024,148.56317806261208,179.397367
13,ChangeCarTire,6KNJ-CVT9PQ,train,training,13,https://www.youtube.com/embed/6KNJ-CVT9PQ,0.0,234.358333,234.358333
13,ChangeCarTire,8Jd3_wdZz4E,train,training,13,https://www.youtube.com/embed/8Jd3_wdZz4E,23.88871737413462,125.73940670653448,162.91
13,ChangeCarTire,AT_pPlJTiyE,train,training,13,https://www.youtube.com/embed/AT_pPlJTiyE,56.76659993552475,193.9885585775175,205.751667
13,ChangeCarTire,AsCL0XtB60o,train,training,13,https://www.youtube.com/embed/AsCL0XtB60o,92.78346005124318,179.08424136495728,202.06
13,ChangeCarTire,Aw11FW-VU8s,train,training,13,https://www.youtube.com/embed/Aw11FW-VU8s,0.34409750083106183,141.03637441345586,164.536589
13,ChangeCarTire,CQcWjWkaSfA,train,training,13,https://www.youtube.com/embed/CQcWjWkaSfA,29.342796361259758,131.23291435855432,159.091667
13,ChangeCarTire,Cug4RGRCbCs,train,training,13,https://www.youtube.com/embed/Cug4RGRCbCs,43.582218842466474,156.05003290477688,229.413144
13,ChangeCarTire,D-0MV6LRvbs,train,training,13,https://www.youtube.com/embed/D-0MV6LRvbs,63.41050410360217,168.734911633195,186.525889
13,ChangeCarTire,DSAdHwsOVs0,train,training,13,https://www.youtube.com/embed/DSAdHwsOVs0,27.840569727062434,146.62482217733182,177.261133
13,ChangeCarTire,ER60JKLgpQ4,train,training,13,https://www.youtube.com/embed/ER60JKLgpQ4,6.586396507987694,25.15916334140962,33.785
13,ChangeCarTire,EYqx_7CrJDw,train,training,13,https://www.youtube.com/embed/EYqx_7CrJDw,22.058755010280017,155.1982062515808,207.191644
13,ChangeCarTire,F0DHHy_-PTk,train,training,13,https://www.youtube.com/embed/F0DHHy_-PTk,61.74934714748305,154.07316811976852,163.816778
13,ChangeCarTire,FfEpoe_SmpU,train,training,13,https://www.youtube.com/embed/FfEpoe_SmpU,19.660331841022618,73.02617953013943,116.192644
13,ChangeCarTire,G3TRNeP5WQ4,train,training,13,https://www.youtube.com/embed/G3TRNeP5WQ4,0.0,229.297044,229.297044
13,ChangeCarTire,Hh7zuTT7nKY,train,training,13,https://www.youtube.com/embed/Hh7zuTT7nKY,40.76065255737929,188.86962167493994,190.333967
13,ChangeCarTire,INMUrGdA_RA,train,training,13,https://www.youtube.com/embed/INMUrGdA_RA,110.20692753997847,172.9605072897349,201.478333
13,ChangeCarTire,IZp1PiZ4Xwo,train,training,13,https://www.youtube.com/embed/IZp1PiZ4Xwo,22.721690251024707,109.8304080239573,144.426667
13,ChangeCarTire,JHGkSS_paIw,train,training,13,https://www.youtube.com/embed/JHGkSS_paIw,18.812703878249415,55.259747527797195,97.453333
13,ChangeCarTire,J_2N4h8vg0k,train,training,13,https://www.youtube.com/embed/J_2N4h8vg0k,64.5831199941006,128.13004201776434,153.089156
13,ChangeCarTire,LNha2InC9c0,train,training,13,https://www.youtube.com/embed/LNha2InC9c0,0.0,96.32591708460589,97.638333
13,ChangeCarTire,MLsNH-IgdxU,train,training,13,https://www.youtube.com/embed/MLsNH-IgdxU,1.3604739423797372,133.1389002376759,166.276667
13,ChangeCarTire,Mk9lciiwkqQ,train,training,13,https://www.youtube.com/embed/Mk9lciiwkqQ,10.70625212947288,98.09776234721356,111.479
13,ChangeCarTire,NEDdN7UrDfU,train,training,13,https://www.youtube.com/embed/NEDdN7UrDfU,0.0,16.26046292845138,18.533333
13,ChangeCarTire,Nba7HJS3xq0,train,training,13,https://www.youtube.com/embed/Nba7HJS3xq0,95.37401896953098,192.81284888988623,236.332689
13,ChangeCarTire,Pdj43fQFiPs,train,training,13,https://www.youtube.com/embed/Pdj43fQFiPs,80.48999095164461,157.01317002246645,178.425
13,ChangeCarTire,Q1ZOstti8Tg,train,training,13,https://www.youtube.com/embed/Q1ZOstti8Tg,31.61932922575196,150.79082625598673,178.793644
13,ChangeCarTire,QjZ5ohr7sGA,train,training,13,https://www.youtube.com/embed/QjZ5ohr7sGA,26.112219716272,98.42407994167121,120.488333
13,ChangeCarTire,Rxgw3WpCe8A,train,training,13,https://www.youtube.com/embed/Rxgw3WpCe8A,64.24223555529564,103.20288779631672,110.943333
13,ChangeCarTire,TYIDzXxeNwk,train,training,13,https://www.youtube.com/embed/TYIDzXxeNwk,21.393212704210168,40.9274035125466,127.593333
13,ChangeCarTire,UpnFBPGFgnw,train,training,13,https://www.youtube.com/embed/UpnFBPGFgnw,26.902129929143214,94.6664370763577,122.206611
13,ChangeCarTire,Y9u-zmH6yz0,train,training,13,https://www.youtube.com/embed/Y9u-zmH6yz0,0.0,32.483333,32.483333
13,ChangeCarTire,Z63ZcJXc29E,train,training,13,https://www.youtube.com/embed/Z63ZcJXc29E,99.32003586440733,138.9166635638702,187.733333
13,ChangeCarTire,_Vf2ELOZUJc,train,training,13,https://www.youtube.com/embed/_Vf2ELOZUJc,29.413848069599396,175.09136386317851,183.32
13,ChangeCarTire,bFqbB25b1cA,train,training,13,https://www.youtube.com/embed/bFqbB25b1cA,0.0,168.73085486747922,191.727156
13,ChangeCarTire,bbq84TAwFlI,train,training,13,https://www.youtube.com/embed/bbq84TAwFlI,5.756453556306448,91.82221326021292,111.231667
13,ChangeCarTire,cIOd-cBewME,train,training,13,https://www.youtube.com/embed/cIOd-cBewME,0.0,59.883333,59.883333
13,ChangeCarTire,dXTzk6ey98w,train,training,13,https://www.youtube.com/embed/dXTzk6ey98w,0.0,108.60609671057111,126.966711
13,ChangeCarTire,fMCYLJVm6Xw,train,training,13,https://www.youtube.com/embed/fMCYLJVm6Xw,57.8863369160208,161.39835908931553,182.601722
13,ChangeCarTire,i2JWkDyg26A,train,training,13,https://www.youtube.com/embed/i2JWkDyg26A,51.73662471185595,131.39309619054666,173.22
13,ChangeCarTire,kJxnwF9q41E,train,training,13,https://www.youtube.com/embed/kJxnwF9q41E,4.473569528116903,86.50366655541248,107.160089
13,ChangeCarTire,qRUKlnJ8pCU,train,training,13,https://www.youtube.com/embed/qRUKlnJ8pCU,62.49828841326626,128.49931141531303,134.954367
13,ChangeCarTire,r7gum25FpHE,train,training,13,https://www.youtube.com/embed/r7gum25FpHE,0.0,103.7106661846139,119.652867
13,ChangeCarTire,tSsB8jjSIkg,train,training,13,https://www.youtube.com/embed/tSsB8jjSIkg,2.7523503356632677,126.01097616907026,136.185
13,ChangeCarTire,uS5QiKBIfSo,train,training,13,https://www.youtube.com/embed/uS5QiKBIfSo,1.1341354302615763,72.87235212587943,111.177133
13,ChangeCarTire,ub-HzyM_R8g,train,training,13,https://www.youtube.com/embed/ub-HzyM_R8g,12.106151586019571,94.91506554378873,98.313278
13,ChangeCarTire,vU8NuM2fPwo,train,training,13,https://www.youtube.com/embed/vU8NuM2fPwo,28.64204255697608,160.87184463470018,174.08
13,ChangeCarTire,wRrBUJfHSWI,train,training,13,https://www.youtube.com/embed/wRrBUJfHSWI,6.263285107852682,31.40730813040741,32.158333
13,ChangeCarTire,A129SM9S54A,val,training,13,https://www.youtube.com/embed/A129SM9S54A,28.535467471059295,205.88277303053215,217.849611
13,ChangeCarTire,XViKtv5yd0M,val,training,13,https://www.youtube.com/embed/XViKtv5yd0M,9.64572858831244,107.00447326795437,136.926667
13,ChangeCarTire,cjUBC3gMgn0,val,training,13,https://www.youtube.com/embed/cjUBC3gMgn0,0.0,105.2345144703655,132.028333
13,ChangeCarTire,nYeGl8cbXKE,val,training,13,https://www.youtube.com/embed/nYeGl8cbXKE,0.0,114.47117418531552,116.819589
13,ChangeCarTire,t1lgG5aw2mQ,val,training,13,https://www.youtube.com/embed/t1lgG5aw2mQ,44.66774467392116,141.64182429523368,201.874278
14,CarvePumpkin,1cbf47ekexM,test,testing,14,https://www.youtube.com/embed/1cbf47ekexM,0.0,198.8159924618301,216.85
14,CarvePumpkin,2ePP3hLkfE0,test,testing,14,https://www.youtube.com/embed/2ePP3hLkfE0,52.442247539097735,188.5680963401475,228.577233
